scheme_code,date,nav
120128,25-04-2026,2044.6609
120128,26-04-2026,2044.8496
120128,27-04-2026,2045.4665
120128,28-04-2026,2045.7446
120128,29-04-2026,2045.792
120128,30-04-2026,2046.3087
120128,01-05-2026,2047.3403
120128,02-05-2026,2047.6398
120128,03-05-2026,2048.2612
120128,04-05-2026,2049.0212
120128,05-05-2026,2049.6105
120128,06-05-2026,2049.8956
120128,07-05-2026,2049.8956
120128,08-05-2026,2049.8956
120128,09-05-2026,2050.3592
120128,10-05-2026,2050.3592
120128,11-05-2026,2050.3592
120128,12-05-2026,2050.995
120128,13-05-2026,2051.3355
120128,14-05-2026,2051.3355
120128,15-05-2026,2051.3923
120128,16-05-2026,2051.6411
120128,17-05-2026,2052.2677
120128,18-05-2026,2052.6788
120128,19-05-2026,2052.9158
120128,20-05-2026,2053.2802
120128,21-05-2026,2054.2828
120128,22-05-2026,2054.5376
120128,23-05-2026,2054.6188
120128,24-05-2026,2054.8393
120128,25-05-2026,2055.2203
120128,26-05-2026,2055.4407
120128,27-05-2026,2056.3317
120128,28-05-2026,2056.8792
120128,29-05-2026,2057.4388
120128,30-05-2026,2057.8004
120128,31-05-2026,2057.8004
120128,01-06-2026,2058.4978
120128,02-06-2026,2059.0428
120128,03-06-2026,2059.4407
120128,04-06-2026,2060.9529
120128,05-06-2026,2061.1834
120128,06-06-2026,2061.365
120128,07-06-2026,2061.6689
120128,08-06-2026,2062.5594
120128,09-06-2026,2063.1947
120128,10-06-2026,2063.227
120128,11-06-2026,2063.8219
120128,12-06-2026,2064.0979
120128,13-06-2026,2064.7921
120128,14-06-2026,2065.4048
120128,15-06-2026,2065.8201
120128,16-06-2026,2066.662
120128,17-06-2026,2066.9634
120128,18-06-2026,2067.4543
120128,19-06-2026,2067.8412
120128,20-06-2026,2067.8791
120128,21-06-2026,2068.1538
120128,22-06-2026,2069.1035
120128,23-06-2026,2069.7058
120128,24-06-2026,2069.8251
120128,25-06-2026,2070.0528
120128,26-06-2026,2070.6473
120128,27-06-2026,2071.6755
120128,28-06-2026,2071.6755
120128,29-06-2026,2071.9491
120128,30-06-2026,2072.8277
120128,01-07-2026,2073.1471
120128,02-07-2026,2073.7107
120128,03-07-2026,2073.7107
120128,04-07-2026,2074.1476
120128,05-07-2026,2074.2409
120128,06-07-2026,2074.9869
120128,07-07-2026,2075.6614
120128,08-07-2026,2076.8476
120128,09-07-2026,2077.3522
120128,10-07-2026,2077.9124
120128,11-07-2026,2078.7629
120128,12-07-2026,2078.9793
120128,13-07-2026,2079.5966
120128,14-07-2026,2079.8007
120128,15-07-2026,2080.2419
120128,16-07-2026,2081.1246
120128,17-07-2026,2081.3297
120128,18-07-2026,2082.2094
120128,19-07-2026,2083.1935
120128,20-07-2026,2083.7226
120128,21-07-2026,2083.7539
120128,22-07-2026,2084.0543
120128,23-07-2026,2084.6826
120128,24-07-2026,2085.2666
120128,25-07-2026,2085.3355
120128,26-07-2026,2085.7648
120128,27-07-2026,2086.1581
120128,28-07-2026,2086.6581
120128,29-07-2026,2086.8719
120128,30-07-2026,2087.2766
120128,31-07-2026,2087.4721
120128,01-08-2026,2087.6387
120128,02-08-2026,2088.4775
120128,03-08-2026,2089.0272
120128,04-08-2026,2089.8855
120128,05-08-2026,2090.7902
120128,06-08-2026,2091.4947
120128,07-08-2026,2091.6398
120128,08-08-2026,2091.9927
120128,09-08-2026,2092.4689
120128,10-08-2026,2092.4689
120128,11-08-2026,2092.9756
120128,12-08-2026,2093.0974
120128,13-08-2026,2093.5554
120128,14-08-2026,2093.8405
120128,15-08-2026,2094.3226
120128,16-08-2026,2095.2617
120128,17-08-2026,2095.6176
120128,18-08-2026,2096.3889
120128,19-08-2026,2096.7769
120128,20-08-2026,2097.498
120128,21-08-2026,2097.7254
120128,22-08-2026,2097.8837
120128,23-08-2026,2098.8281
120128,24-08-2026,2099.0363
120128,25-08-2026,2099.0728
120128,26-08-2026,2099.6317
120128,27-08-2026,2100.1277
120128,28-08-2026,2100.616
120128,29-08-2026,2100.9918
120128,30-08-2026,2101.4362
120128,31-08-2026,2102.1035
120128,01-09-2026,2102.725
120128,02-09-2026,2103.1051
120128,03-09-2026,2103.7608
120128,04-09-2026,2104.6671
120128,05-09-2026,2104.8808
120128,06-09-2026,2104.9729
120128,07-09-2026,2105.5328
120128,08-09-2026,2105.5328
120128,09-09-2026,2105.5328
120128,10-09-2026,2106.1411
120128,11-09-2026,2106.6805
120128,12-09-2026,2107.2283
120128,13-09-2026,2107.849
120128,14-09-2026,2108.1194
120128,15-09-2026,2108.96
120128,16-09-2026,2109.2969
120128,17-09-2026,2109.7928
120128,18-09-2026,2109.9839
120128,19-09-2026,2110.48
120128,20-09-2026,2111.0259
120128,21-09-2026,2111.0259
120128,22-09-2026,2111.7654
120128,23-09-2026,2112.01
120128,24-09-2026,2112.8092
120128,25-09-2026,2113.3093
120128,26-09-2026,2113.8664
120128,27-09-2026,2114.168
120128,28-09-2026,2114.2612
120128,29-09-2026,2114.559
120128,30-09-2026,2114.7043
120128,01-10-2026,2115.7991
120128,02-10-2026,2115.7991
120128,03-10-2026,2116.0863
120128,04-10-2026,2116.153
120128,05-10-2026,2116.8002
120128,06-10-2026,2117.6076
120128,07-10-2026,2117.8611
120128,08-10-2026,2118.1011
120128,09-10-2026,2118.6302
120128,10-10-2026,2119.3727
120128,11-10-2026,2119.8254
120128,12-10-2026,2120.276
120128,13-10-2026,2120.921
120128,14-10-2026,2121.5007
120128,15-10-2026,2122.1132
120128,16-10-2026,2122.8492
120128,17-10-2026,2122.8492
120128,18-10-2026,2124.0176
120128,19-10-2026,2124.4396
120128,20-10-2026,2124.4396
120128,21-10-2026,2124.5894
120128,22-10-2026,2125.7003
120128,23-10-2026,2126.3544
120128,24-10-2026,2127.38
120128,25-10-2026,2128.4343
120128,26-10-2026,2129.034
120128,27-10-2026,2129.7218
120128,28-10-2026,2130.1307
120128,29-10-2026,2130.6017
120128,30-10-2026,2130.6017
120128,31-10-2026,2131.1482
120128,01-11-2026,2131.222
120128,02-11-2026,2132.1962
120128,03-11-2026,2132.6361
120128,04-11-2026,2133.0019
120128,05-11-2026,2133.3967
120128,06-11-2026,2133.4555
120128,07-11-2026,2134.5648
120128,08-11-2026,2134.6262
120128,09-11-2026,2135.0328
120128,10-11-2026,2135.178
120128,11-11-2026,2135.178
120128,12-11-2026,2135.5004
120128,13-11-2026,2136.2238
120128,14-11-2026,2136.7416
120128,15-11-2026,2136.8999
120128,16-11-2026,2137.1625
120128,17-11-2026,2137.2026
120128,18-11-2026,2137.39
120128,19-11-2026,2137.8823
120128,20-11-2026,2138.5467
120128,21-11-2026,2138.5772
120128,22-11-2026,2138.6667
120128,23-11-2026,2138.9416
120128,24-11-2026,2139.4663
120128,25-11-2026,2140.3304
120128,26-11-2026,2140.3304
120128,27-11-2026,2140.5469
120128,28-11-2026,2141.0678
120128,29-11-2026,2141.678
120128,30-11-2026,2142.2959
120128,01-12-2026,2142.6372
120128,02-12-2026,2143.1338
120128,03-12-2026,2143.6907
120128,04-12-2026,2144.4733
120128,05-12-2026,2144.701
120128,06-12-2026,2145.5089
120128,07-12-2026,2145.8653
120128,08-12-2026,2146.1457
120128,09-12-2026,2146.4487
120128,10-12-2026,2146.4487
120128,11-12-2026,2146.7963
120128,12-12-2026,2147.6875
120128,13-12-2026,2148.3604
120128,14-12-2026,2148.4836
120128,15-12-2026,2149.0752
120128,16-12-2026,2149.7358
120128,17-12-2026,2150.077
120128,18-12-2026,2151.2298
120128,19-12-2026,2151.6992
120128,20-12-2026,2152.1977
120128,21-12-2026,2152.6215
120128,22-12-2026,2152.6428
120128,23-12-2026,2152.7751
120128,24-12-2026,2153.0943
120128,25-12-2026,2153.5822
120128,26-12-2026,2153.8733
120128,27-12-2026,2154.231
120128,28-12-2026,2154.9287
120128,29-12-2026,2155.168
120128,30-12-2026,2155.6418
120128,31-12-2026,2156.6017
120129,01-01-2022,227.0815
120129,02-01-2022,226.2795
120129,03-01-2022,227.7222
120129,04-01-2022,230.8936
120129,05-01-2022,229.8435
120129,06-01-2022,229.8907
120129,07-01-2022,233.1984
120129,08-01-2022,234.8601
120129,09-01-2022,233.833
120129,10-01-2022,234.2399
120129,11-01-2022,232.6571
120129,12-01-2022,230.5462
120129,13-01-2022,231.8259
120129,14-01-2022,227.7604
120129,15-01-2022,224.8363
120129,16-01-2022,223.3616
120129,17-01-2022,222.0489
120129,18-01-2022,221.5922
120129,19-01-2022,220.3849
120129,20-01-2022,217.4752
120129,21-01-2022,219.4649
120129,22-01-2022,217.1377
120129,23-01-2022,217.5821
120129,24-01-2022,215.3817
120129,25-01-2022,214.3351
120129,26-01-2022,214.9239
120129,27-01-2022,212.9372
120129,28-01-2022,213.687
120129,29-01-2022,213.1142
120129,30-01-2022,211.586
120129,31-01-2022,210.4704
120129,01-02-2022,214.4448
120129,02-02-2022,214.1153
120129,03-02-2022,212.196
120129,04-02-2022,213.0242
120129,05-02-2022,210.6822
120129,06-02-2022,210.6124
120129,07-02-2022,206.5019
120129,08-02-2022,204.3367
120129,09-02-2022,203.6087
120129,10-02-2022,204.2998
120129,11-02-2022,205.0484
120129,12-02-2022,204.72
120129,13-02-2022,203.6907
120129,14-02-2022,201.2013
120129,15-02-2022,199.1956
120129,16-02-2022,197.6619
120129,17-02-2022,199.4313
120129,18-02-2022,199.9592
120129,19-02-2022,196.2802
120129,20-02-2022,196.6908
120129,21-02-2022,196.7713
120129,22-02-2022,195.5191
120129,23-02-2022,195.9217
120129,24-02-2022,197.7654
120129,25-02-2022,198.1745
120129,26-02-2022,197.5997
120129,27-02-2022,196.3236
120129,28-02-2022,197.0242
120129,01-03-2022,198.86
120129,02-03-2022,197.5093
120129,03-03-2022,197.9297
120129,04-03-2022,197.1375
120129,05-03-2022,194.5274
120129,06-03-2022,196.3708
120129,07-03-2022,198.2057
120129,08-03-2022,198.8462
120129,09-03-2022,201.4075
120129,10-03-2022,202.6673
120129,11-03-2022,200.4513
120129,12-03-2022,200.7714
120129,13-03-2022,203.257
120129,14-03-2022,202.8119
120129,15-03-2022,206.5021
120129,16-03-2022,200.4257
120129,17-03-2022,202.1489
120129,18-03-2022,202.7457
120129,19-03-2022,201.7498
120129,20-03-2022,202.2093
120129,21-03-2022,198.7929
120129,22-03-2022,198.2172
120129,23-03-2022,199.4949
120129,24-03-2022,201.8464
120129,25-03-2022,201.5358
120129,26-03-2022,200.1129
120129,27-03-2022,198.9941
120129,28-03-2022,200.5086
120129,29-03-2022,200.26
120129,30-03-2022,199.0589
120129,31-03-2022,199.3066
120129,01-04-2022,199.6266
120129,02-04-2022,201.9162
120129,03-04-2022,200.8838
120129,04-04-2022,199.8381
120129,05-04-2022,198.9486
120129,06-04-2022,196.4407
120129,07-04-2022,197.1512
120129,08-04-2022,198.5745
120129,09-04-2022,198.9402
120129,10-04-2022,198.5876
120129,11-04-2022,196.0687
120129,12-04-2022,195.0964
120129,13-04-2022,194.4714
120129,14-04-2022,193.4508
120129,15-04-2022,192.7412
120129,16-04-2022,193.675
120129,17-04-2022,196.9323
120129,18-04-2022,198.2462
120129,19-04-2022,198.8731
120129,20-04-2022,198.9185
120129,21-04-2022,194.9082
120129,22-04-2022,195.7026
120129,23-04-2022,196.0932
120129,24-04-2022,201.2907
120129,25-04-2022,200.811
120129,26-04-2022,201.3477
120129,27-04-2022,200.4409
120129,28-04-2022,199.3967
120129,29-04-2022,201.683
120129,30-04-2022,204.1752
120129,01-05-2022,205.4204
120129,02-05-2022,203.9903
120129,03-05-2022,207.195
120129,04-05-2022,204.7328
120129,05-05-2022,205.6099
120129,06-05-2022,209.4134
120129,07-05-2022,207.2859
120129,08-05-2022,207.8593
120129,09-05-2022,207.6453
120129,10-05-2022,205.4379
120129,11-05-2022,202.5371
120129,12-05-2022,202.6636
120129,13-05-2022,200.4915
120129,14-05-2022,200.97
120129,15-05-2022,199.1029
120129,16-05-2022,201.117
120129,17-05-2022,200.7368
120129,18-05-2022,200.2791
120129,19-05-2022,201.8223
120129,20-05-2022,200.1757
120129,21-05-2022,202.2037
120129,22-05-2022,204.3578
120129,23-05-2022,201.5315
120129,24-05-2022,202.3409
120129,25-05-2022,203.2253
120129,26-05-2022,205.2122
120129,27-05-2022,203.4443
120129,28-05-2022,200.7256
120129,29-05-2022,202.3867
120129,30-05-2022,202.8522
120129,31-05-2022,203.4717
120129,01-06-2022,204.4752
120129,02-06-2022,202.7542
120129,03-06-2022,203.4327
120129,04-06-2022,204.3404
120129,05-06-2022,201.8319
120129,06-06-2022,206.1033
120129,07-06-2022,206.4731
120129,08-06-2022,204.3811
120129,09-06-2022,206.5283
120129,10-06-2022,205.0802
120129,11-06-2022,207.1786
120129,12-06-2022,210.0444
120129,13-06-2022,208.1448
120129,14-06-2022,209.3123
120129,15-06-2022,210.3461
120129,16-06-2022,212.3587
120129,17-06-2022,216.7231
120129,18-06-2022,216.729
120129,19-06-2022,214.9017
120129,20-06-2022,213.7076
120129,21-06-2022,210.7525
120129,22-06-2022,211.3927
120129,23-06-2022,211.4712
120129,24-06-2022,211.4118
120129,25-06-2022,214.5706
120129,26-06-2022,214.6167
120129,27-06-2022,217.2841
120129,28-06-2022,215.9911
120129,29-06-2022,221.6255
120129,30-06-2022,223.4021
120129,01-07-2022,221.4018
120129,02-07-2022,217.794
120129,03-07-2022,219.7998
120129,04-07-2022,219.1444
120129,05-07-2022,220.3517
120129,06-07-2022,221.2638
120129,07-07-2022,220.5657
120129,08-07-2022,219.6869
120129,09-07-2022,217.111
120129,10-07-2022,216.5274
120129,11-07-2022,219.7055
120129,12-07-2022,219.6588
120129,13-07-2022,217.9855
120129,14-07-2022,216.8594
120129,15-07-2022,218.0248
120129,16-07-2022,217.7263
120129,17-07-2022,217.3298
120129,18-07-2022,218.5009
120129,19-07-2022,215.2981
120129,20-07-2022,217.3275
120129,21-07-2022,218.1235
120129,22-07-2022,219.7793
120129,23-07-2022,221.524
120129,24-07-2022,218.7424
120129,25-07-2022,216.7534
120129,26-07-2022,217.7223
120129,27-07-2022,218.9337
120129,28-07-2022,220.1041
120129,29-07-2022,227.8333
120129,30-07-2022,228.7014
120129,31-07-2022,231.3491
120129,01-08-2022,233.6074
120129,02-08-2022,235.2096
120129,03-08-2022,234.5137
120129,04-08-2022,235.6336
120129,05-08-2022,234.0057
120129,06-08-2022,233.2873
120129,07-08-2022,230.79
120129,08-08-2022,231.6371
120129,09-08-2022,236.6951
120129,10-08-2022,232.628
120129,11-08-2022,234.4342
120129,12-08-2022,230.4341
120129,13-08-2022,230.3638
120129,14-08-2022,233.4706
120129,15-08-2022,232.7761
120129,16-08-2022,230.0267
120129,17-08-2022,228.9732
120129,18-08-2022,230.5461
120129,19-08-2022,228.9793
120129,20-08-2022,229.7167
120129,21-08-2022,228.505
120129,22-08-2022,226.4967
120129,23-08-2022,230.5038
120129,24-08-2022,232.348
120129,25-08-2022,226.5335
120129,26-08-2022,227.0252
120129,27-08-2022,225.38
120129,28-08-2022,227.5573
120129,29-08-2022,226.4455
120129,30-08-2022,227.3449
120129,31-08-2022,227.5755
120129,01-09-2022,228.7962
120129,02-09-2022,226.3054
120129,03-09-2022,226.5546
120129,04-09-2022,225.8525
120129,05-09-2022,224.5599
120129,06-09-2022,228.9872
120129,07-09-2022,229.5437
120129,08-09-2022,227.6896
120129,09-09-2022,230.7656
120129,10-09-2022,235.1131
120129,11-09-2022,236.2186
120129,12-09-2022,233.0275
120129,13-09-2022,233.1294
120129,14-09-2022,236.1534
120129,15-09-2022,233.6353
120129,16-09-2022,235.4547
120129,17-09-2022,237.664
120129,18-09-2022,236.3477
120129,19-09-2022,237.0048
120129,20-09-2022,229.5882
120129,21-09-2022,228.1529
120129,22-09-2022,227.1679
120129,23-09-2022,223.7578
120129,24-09-2022,226.5192
120129,25-09-2022,224.0155
120129,26-09-2022,222.8237
120129,27-09-2022,224.0593
120129,28-09-2022,227.7398
120129,29-09-2022,225.1978
120129,30-09-2022,228.5046
120129,01-10-2022,227.7033
120129,02-10-2022,226.2993
120129,03-10-2022,227.6269
120129,04-10-2022,227.1538
120129,05-10-2022,225.4014
120129,06-10-2022,225.4207
120129,07-10-2022,224.4842
120129,08-10-2022,224.6723
120129,09-10-2022,225.596
120129,10-10-2022,229.8466
120129,11-10-2022,226.3808
120129,12-10-2022,229.9539
120129,13-10-2022,225.1883
120129,14-10-2022,224.4301
120129,15-10-2022,225.1383
120129,16-10-2022,226.8335
120129,17-10-2022,225.0788
120129,18-10-2022,224.5522
120129,19-10-2022,222.6743
120129,20-10-2022,221.146
120129,21-10-2022,223.2437
120129,22-10-2022,224.4103
120129,23-10-2022,223.6364
120129,24-10-2022,224.787
120129,25-10-2022,224.9467
120129,26-10-2022,227.1509
120129,27-10-2022,228.423
120129,28-10-2022,226.6357
120129,29-10-2022,225.8609
120129,30-10-2022,228.0601
120129,31-10-2022,228.8358
120129,01-11-2022,228.7038
120129,02-11-2022,228.8494
120129,03-11-2022,230.8364
120129,04-11-2022,229.78
120129,05-11-2022,230.5388
120129,06-11-2022,230.0923
120129,07-11-2022,230.0661
120129,08-11-2022,232.542
120129,09-11-2022,233.6581
120129,10-11-2022,235.5187
120129,11-11-2022,238.4061
120129,12-11-2022,238.0325
120129,13-11-2022,238.8802
120129,14-11-2022,238.296
120129,15-11-2022,237.9845
120129,16-11-2022,236.9214
120129,17-11-2022,236.2012
120129,18-11-2022,236.6081
120129,19-11-2022,234.483
120129,20-11-2022,239.6916
120129,21-11-2022,237.9168
120129,22-11-2022,236.0633
120129,23-11-2022,238.1089
120129,24-11-2022,238.3754
120129,25-11-2022,239.2886
120129,26-11-2022,241.4528
120129,27-11-2022,241.1226
120129,28-11-2022,239.1136
120129,29-11-2022,239.1071
120129,30-11-2022,238.1112
120129,01-12-2022,240.8062
120129,02-12-2022,239.3458
120129,03-12-2022,235.7791
120129,04-12-2022,235.5328
120129,05-12-2022,236.2527
120129,06-12-2022,235.4838
120129,07-12-2022,233.5003
120129,08-12-2022,234.3671
120129,09-12-2022,234.7785
120129,10-12-2022,233.1675
120129,11-12-2022,231.8699
120129,12-12-2022,232.2265
120129,13-12-2022,229.5649
120129,14-12-2022,226.4797
120129,15-12-2022,224.249
120129,16-12-2022,224.9151
120129,17-12-2022,225.7467
120129,18-12-2022,229.6921
120129,19-12-2022,230.7205
120129,20-12-2022,230.1907
120129,21-12-2022,230.2653
120129,22-12-2022,228.595
120129,23-12-2022,227.2448
120129,24-12-2022,225.3625
120129,25-12-2022,225.5624
120129,26-12-2022,224.212
120129,27-12-2022,224.8057
120129,28-12-2022,227.8488
120129,29-12-2022,227.641
120129,30-12-2022,227.893
120129,31-12-2022,230.3128
120129,01-01-2023,229.2614
120129,02-01-2023,228.3883
120129,03-01-2023,227.9076
120129,04-01-2023,227.6713
120129,05-01-2023,226.6753
120129,06-01-2023,227.039
120129,07-01-2023,228.4348
120129,08-01-2023,232.3153
120129,09-01-2023,234.137
120129,10-01-2023,238.5878
120129,11-01-2023,237.1112
120129,12-01-2023,239.0057
120129,13-01-2023,239.2551
120129,14-01-2023,243.1539
120129,15-01-2023,242.0223
120129,16-01-2023,241.4339
120129,17-01-2023,240.5192
120129,18-01-2023,236.9279
120129,19-01-2023,236.4188
120129,20-01-2023,235.9085
120129,21-01-2023,235.3481
120129,22-01-2023,236.2844
120129,23-01-2023,238.7558
120129,24-01-2023,241.53
120129,25-01-2023,240.939
120129,26-01-2023,240.4255
120129,27-01-2023,240.2689
120129,28-01-2023,238.0107
120129,29-01-2023,241.9944
120129,30-01-2023,245.2799
120129,31-01-2023,244.8813
120129,01-02-2023,241.687
120129,02-02-2023,244.0624
120129,03-02-2023,243.2783
120129,04-02-2023,246.7278
120129,05-02-2023,244.5219
120129,06-02-2023,243.5034
120129,07-02-2023,244.0928
120129,08-02-2023,244.2788
120129,09-02-2023,243.4383
120129,10-02-2023,244.1767
120129,11-02-2023,241.9154
120129,12-02-2023,242.1216
120129,13-02-2023,243.2769
120129,14-02-2023,244.128
120129,15-02-2023,244.9993
120129,16-02-2023,243.8708
120129,17-02-2023,241.3792
120129,18-02-2023,242.1963
120129,19-02-2023,242.4534
120129,20-02-2023,241.6507
120129,21-02-2023,243.9972
120129,22-02-2023,244.4238
120129,23-02-2023,245.8001
120129,24-02-2023,245.8023
120129,25-02-2023,248.8848
120129,26-02-2023,251.3426
120129,27-02-2023,250.5021
120129,28-02-2023,253.1234
120129,01-03-2023,254.823
120129,02-03-2023,259.13
120129,03-03-2023,257.0335
120129,04-03-2023,259.3002
120129,05-03-2023,262.9447
120129,06-03-2023,260.6464
120129,07-03-2023,259.4775
120129,08-03-2023,255.9017
120129,09-03-2023,255.7679
120129,10-03-2023,256.5934
120129,11-03-2023,257.5445
120129,12-03-2023,258.0351
120129,13-03-2023,260.5551
120129,14-03-2023,257.7921
120129,15-03-2023,254.1395
120129,16-03-2023,254.4742
120129,17-03-2023,255.2266
120129,18-03-2023,256.3199
120129,19-03-2023,252.0858
120129,20-03-2023,252.2474
120129,21-03-2023,249.8889
120129,22-03-2023,251.078
120129,23-03-2023,251.8806
120129,24-03-2023,251.4896
120129,25-03-2023,251.3705
120129,26-03-2023,249.2704
120129,27-03-2023,248.8866
120129,28-03-2023,250.2254
120129,29-03-2023,248.6985
120129,30-03-2023,248.6695
120129,31-03-2023,247.7323
120129,01-04-2023,246.7675
120129,02-04-2023,246.2227
120129,03-04-2023,244.5759
120129,04-04-2023,243.9651
120129,05-04-2023,240.7241
120129,06-04-2023,244.508
120129,07-04-2023,244.4179
120129,08-04-2023,244.7068
120129,09-04-2023,245.4183
120129,10-04-2023,244.7246
120129,11-04-2023,243.1792
120129,12-04-2023,244.4163
120129,13-04-2023,246.9096
120129,14-04-2023,245.69
120129,15-04-2023,245.073
120129,16-04-2023,245.3089
120129,17-04-2023,241.875
120129,18-04-2023,239.3769
120129,19-04-2023,241.4735
120129,20-04-2023,244.3676
120129,21-04-2023,243.3223
120129,22-04-2023,243.8412
120129,23-04-2023,245.3025
120129,24-04-2023,251.2492
120129,25-04-2023,253.7089
120129,26-04-2023,253.1163
120129,27-04-2023,252.449
120129,28-04-2023,249.5004
120129,29-04-2023,250.1566
120129,30-04-2023,249.8367
120129,01-05-2023,246.8873
120129,02-05-2023,245.4361
120129,03-05-2023,244.4426
120129,04-05-2023,248.2349
120129,05-05-2023,250.2755
120129,06-05-2023,248.8136
120129,07-05-2023,252.6444
120129,08-05-2023,252.5144
120129,09-05-2023,250.6762
120129,10-05-2023,253.5023
120129,11-05-2023,253.7793
120129,12-05-2023,252.9749
120129,13-05-2023,252.9438
120129,14-05-2023,252.0467
120129,15-05-2023,249.1046
120129,16-05-2023,251.7138
120129,17-05-2023,256.4881
120129,18-05-2023,253.0799
120129,19-05-2023,253.4563
120129,20-05-2023,251.8298
120129,21-05-2023,251.8214
120129,22-05-2023,251.0576
120129,23-05-2023,249.6119
120129,24-05-2023,250.1626
120129,25-05-2023,250.2822
120129,26-05-2023,249.6536
120129,27-05-2023,249.5172
120129,28-05-2023,246.9661
120129,29-05-2023,245.8898
120129,30-05-2023,245.8404
120129,31-05-2023,247.1549
120129,01-06-2023,248.7286
120129,02-06-2023,245.9933
120129,03-06-2023,246.7096
120129,04-06-2023,250.0654
120129,05-06-2023,246.9175
120129,06-06-2023,248.3919
120129,07-06-2023,246.9366
120129,08-06-2023,248.2814
120129,09-06-2023,247.9087
120129,10-06-2023,245.2725
120129,11-06-2023,242.4657
120129,12-06-2023,242.6463
120129,13-06-2023,242.4139
120129,14-06-2023,241.7352
120129,15-06-2023,243.5873
120129,16-06-2023,239.8968
120129,17-06-2023,240.0876
120129,18-06-2023,237.4766
120129,19-06-2023,236.1997
120129,20-06-2023,237.0338
120129,21-06-2023,236.4259
120129,22-06-2023,236.4437
120129,23-06-2023,238.1668
120129,24-06-2023,237.6711
120129,25-06-2023,238.7492
120129,26-06-2023,237.4977
120129,27-06-2023,238.5818
120129,28-06-2023,240.9329
120129,29-06-2023,236.2377
120129,30-06-2023,235.5208
120129,01-07-2023,236.5935
120129,02-07-2023,236.0726
120129,03-07-2023,236.5402
120129,04-07-2023,234.792
120129,05-07-2023,235.2339
120129,06-07-2023,235.3458
120129,07-07-2023,236.4835
120129,08-07-2023,236.3369
120129,09-07-2023,235.9284
120129,10-07-2023,236.2483
120129,11-07-2023,236.0225
120129,12-07-2023,236.2357
120129,13-07-2023,238.2418
120129,14-07-2023,238.002
120129,15-07-2023,238.6414
120129,16-07-2023,242.5774
120129,17-07-2023,243.8336
120129,18-07-2023,242.8481
120129,19-07-2023,244.8545
120129,20-07-2023,244.1262
120129,21-07-2023,239.4596
120129,22-07-2023,236.988
120129,23-07-2023,233.0247
120129,24-07-2023,231.6839
120129,25-07-2023,232.3319
120129,26-07-2023,235.1178
120129,27-07-2023,235.7196
120129,28-07-2023,235.79
120129,29-07-2023,237.9773
120129,30-07-2023,234.6381
120129,31-07-2023,236.3707
120129,01-08-2023,237.9069
120129,02-08-2023,235.6571
120129,03-08-2023,237.3745
120129,04-08-2023,236.7906
120129,05-08-2023,236.3062
120129,06-08-2023,238.188
120129,07-08-2023,241.7864
120129,08-08-2023,241.9185
120129,09-08-2023,243.2355
120129,10-08-2023,242.5663
120129,11-08-2023,240.5708
120129,12-08-2023,241.5188
120129,13-08-2023,240.6655
120129,14-08-2023,240.8772
120129,15-08-2023,240.1126
120129,16-08-2023,240.1388
120129,17-08-2023,241.2479
120129,18-08-2023,244.0042
120129,19-08-2023,243.0131
120129,20-08-2023,243.0149
120129,21-08-2023,241.1634
120129,22-08-2023,240.9915
120129,23-08-2023,242.1934
120129,24-08-2023,243.4349
120129,25-08-2023,240.4245
120129,26-08-2023,241.5553
120129,27-08-2023,244.3778
120129,28-08-2023,245.9472
120129,29-08-2023,249.0568
120129,30-08-2023,248.8407
120129,31-08-2023,247.8805
120129,01-09-2023,245.3657
120129,02-09-2023,247.3945
120129,03-09-2023,249.2904
120129,04-09-2023,248.9736
120129,05-09-2023,249.2264
120129,06-09-2023,247.7035
120129,07-09-2023,252.6324
120129,08-09-2023,253.406
120129,09-09-2023,254.298
120129,10-09-2023,255.7934
120129,11-09-2023,255.7721
120129,12-09-2023,257.9803
120129,13-09-2023,256.382
120129,14-09-2023,256.9089
120129,15-09-2023,259.6966
120129,16-09-2023,262.5615
120129,17-09-2023,265.8418
120129,18-09-2023,264.9527
120129,19-09-2023,264.4276
120129,20-09-2023,264.9055
120129,21-09-2023,264.4033
120129,22-09-2023,268.3597
120129,23-09-2023,264.024
120129,24-09-2023,267.0798
120129,25-09-2023,266.3869
120129,26-09-2023,266.0523
120129,27-09-2023,264.7931
120129,28-09-2023,261.4634
120129,29-09-2023,264.0555
120129,30-09-2023,264.5527
120129,01-10-2023,263.4183
120129,02-10-2023,261.8586
120129,03-10-2023,261.0427
120129,04-10-2023,265.247
120129,05-10-2023,264.4297
120129,06-10-2023,262.2221
120129,07-10-2023,262.3624
120129,08-10-2023,261.6297
120129,09-10-2023,255.1075
120129,10-10-2023,256.3287
120129,11-10-2023,256.4107
120129,12-10-2023,257.9227
120129,13-10-2023,261.6137
120129,14-10-2023,264.7275
120129,15-10-2023,266.1418
120129,16-10-2023,264.9115
120129,17-10-2023,270.3812
120129,18-10-2023,270.933
120129,19-10-2023,271.4597
120129,20-10-2023,270.7981
120129,21-10-2023,271.8684
120129,22-10-2023,270.7168
120129,23-10-2023,270.1446
120129,24-10-2023,268.8861
120129,25-10-2023,269.7219
120129,26-10-2023,269.1618
120129,27-10-2023,267.6792
120129,28-10-2023,267.2766
120129,29-10-2023,268.1631
120129,30-10-2023,271.2404
120129,31-10-2023,267.6081
120129,01-11-2023,268.9539
