transaction_id,investor_id,scheme_code,transaction_date,transaction_type,amount,units,kyc_status,state
TXN24198,INV10309,120122,2025-01-08,SIP,10942.85,198.3126,Pending,Delhi
TXN24199,INV10023,120117,2025-07-22,SIP,23892.36,694.6031,Verified,Gujarat
TXN24200,INV10909,119777,2023-12-05,SIP,16484.8,265.0679,Verified,Madhya Pradesh
TXN24201,INV10213,119062,2024-02-17,Redemption,42843.88,479.1116,Verified,Rajasthan
TXN24202,INV12380,120102,2025-09-01,SIP,3235.69,319.3364,Verified,Kerala
TXN24203,INV11839,120503,2022-08-23,SIP,2305.58,36.0715,Verified,Telangana
TXN24204,INV10640,120119,2025-07-15,SIP,2020.75,22.6579,Verified,Uttar Pradesh
TXN24205,INV10834,119551,2024-11-16,SIP,13946.11,246.4747,Verified,Rajasthan
TXN24206,INV10269,120122,2022-11-23,SIP,4605.34,184.9208,Verified,Gujarat
TXN24207,INV11699,120128,2022-12-23,SIP,21882.85,597.2651,Verified,Rajasthan
TXN24208,INV11226,120126,2023-10-31,Redemption,47433.27,683.0218,Verified,Punjab
TXN24209,INV10079,120122,2022-10-29,SIP,13183.42,212.1198,Verified,Kerala
TXN24210,INV11389,120129,2023-01-12,SIP,16524.3,247.2915,Verified,Rajasthan
TXN24211,INV10364,119092,2024-05-08,SIP,1052.37,11.1556,Verified,Kerala
TXN24212,INV10461,120131,2024-02-28,SIP,3644.29,44.4519,Verified,Bihar
TXN24213,INV11664,120118,2022-09-29,SIP,14379.26,249.0582,Pending,Maharashtra
TXN24214,INV10069,120108,2025-07-03,SIP,11950.95,177.8303,Failed,Delhi
TXN24215,INV10718,120119,2023-02-03,SIP,22632.52,669.3906,Verified,Rajasthan
TXN24216,INV11104,120106,2023-10-30,SIP,15276.69,228.9697,Verified,Punjab
TXN24217,INV10754,120109,2023-11-16,Lumpsum,137691.03,1551.3775,Verified,Kerala
TXN24218,INV10025,120841,2023-01-01,Redemption,37317.67,1020.4126,Verified,Maharashtra
TXN24219,INV10585,120112,2022-11-29,SIP,22045.73,751.2482,Verified,Rajasthan
TXN24220,INV12444,119551,2025-04-14,SIP,23530.91,978.0539,Verified,Delhi
TXN24221,INV10913,120122,2024-01-16,SIP,1214.92,20.3781,Verified,Tamil Nadu
TXN24222,INV11091,120129,2024-07-13,SIP,20750.03,222.1249,Failed,Gujarat
TXN24223,INV10241,120108,2025-06-03,SIP,16576.6,328.9182,Verified,Gujarat
TXN24224,INV10541,120111,2023-05-12,Lumpsum,67057.79,779.7277,Verified,Gujarat
TXN24225,INV11263,120503,2023-12-22,SIP,6335.34,80.4295,Verified,West Bengal
TXN24226,INV11048,120125,2022-06-12,Lumpsum,108893.75,2196.9716,Verified,Andhra Pradesh
TXN24227,INV11505,120110,2025-10-23,SIP,24301.54,274.1805,Pending,Maharashtra
TXN24228,INV11115,120125,2025-01-24,SIP,3852.55,43.4408,Pending,Karnataka
TXN24229,INV12335,120121,2024-10-17,SIP,13426.5,384.9333,Verified,Tamil Nadu
TXN24230,INV11639,120119,2022-11-08,Lumpsum,192342.39,6250.1797,Verified,Tamil Nadu
TXN24231,INV10158,120117,2024-04-05,SIP,12126.23,151.9737,Verified,Punjab
TXN24232,INV12167,120119,2023-08-05,Redemption,5537.13,127.1296,Verified,Haryana
TXN24233,INV11272,120129,2024-09-19,Redemption,43055.33,615.147,Verified,Madhya Pradesh
TXN24234,INV10714,120101,2022-04-14,SIP,5463.89,95.524,Verified,Uttar Pradesh
TXN24235,INV10756,120103,2024-04-21,SIP,15877.18,1443.7518,Verified,Haryana
TXN24236,INV11708,120118,2022-05-29,Lumpsum,189982.41,3102.8866,Verified,Telangana
TXN24237,INV11672,120104,2023-01-23,Redemption,18548.13,285.6874,Verified,Madhya Pradesh
TXN24238,INV12417,120131,2025-09-08,Redemption,9407.36,101.8849,Verified,Bihar
TXN24239,INV12471,120128,2023-05-23,SIP,8694.79,145.5045,Failed,Tamil Nadu
TXN24240,INV11956,120118,2025-02-12,SIP,12135.79,222.3124,Pending,Kerala
TXN24241,INV10768,120116,2024-06-07,Redemption,16453.18,510.4085,Verified,Maharashtra
TXN24242,INV12152,120104,2022-04-11,SIP,23740.65,287.1628,Verified,Kerala
TXN24243,INV12491,120108,2022-07-15,SIP,5803.41,100.9127,Verified,West Bengal
TXN24244,INV10777,120131,2022-06-23,Lumpsum,198253.21,4289.284,Verified,Karnataka
TXN24245,INV10121,125497,2022-05-17,Lumpsum,63010.71,917.0072,Verified,Uttar Pradesh
TXN24246,INV11911,120118,2022-10-28,Lumpsum,125303.24,1622.4818,Verified,Bihar
TXN24247,INV10276,120112,2025-08-28,Lumpsum,49231.63,3776.0068,Verified,Rajasthan
TXN24248,INV11165,120129,2022-05-25,Redemption,16424.91,1428.0741,Pending,Tamil Nadu
TXN24249,INV12116,120129,2024-10-12,SIP,4655.34,69.2748,Verified,West Bengal
TXN24250,INV12227,120123,2022-09-29,Lumpsum,120330.16,2052.9548,Verified,Maharashtra
TXN24251,INV11341,120117,2023-09-01,SIP,18814.79,268.6229,Verified,Karnataka
TXN24252,INV10555,120111,2022-01-24,SIP,15906.03,215.3891,Verified,West Bengal
TXN24253,INV10620,118632,2024-11-28,SIP,6604.77,77.8418,Verified,Karnataka
TXN24254,INV10127,120129,2024-09-19,SIP,11274.57,118.9089,Verified,Gujarat
TXN24255,INV10420,120132,2023-06-19,SIP,22737.86,493.6457,Pending,Kerala
TXN24256,INV12329,120127,2022-03-11,Redemption,49411.39,1141.0895,Verified,Rajasthan
TXN24257,INV12188,120101,2022-01-09,SIP,12372.59,289.0483,Verified,Delhi
TXN24258,INV10012,120121,2025-06-14,Lumpsum,84762.83,899.0518,Pending,Gujarat
TXN24259,INV11764,120129,2023-11-14,SIP,4670.44,59.267,Verified,Telangana
TXN24260,INV11190,125497,2023-09-27,SIP,20089.66,533.4224,Verified,Tamil Nadu
TXN24261,INV11056,119777,2025-12-26,SIP,8631.7,89.177,Verified,Karnataka
TXN24262,INV10796,120123,2025-09-14,Lumpsum,66570.97,1433.9967,Pending,Haryana
TXN24263,INV10053,118632,2024-10-13,SIP,12900.83,190.242,Verified,Telangana
TXN24264,INV10301,120124,2023-12-18,SIP,6418.14,361.4939,Verified,Maharashtra
TXN24265,INV12358,120104,2022-04-03,Redemption,35360.47,416.0088,Pending,Karnataka
TXN24266,INV12392,120131,2022-05-26,SIP,5758.62,107.4667,Verified,Haryana
TXN24267,INV10861,120122,2022-03-24,SIP,8158.48,307.3295,Verified,Tamil Nadu
TXN24268,INV11204,120112,2023-07-18,SIP,11765.29,197.7509,Pending,Bihar
TXN24269,INV10001,120110,2024-10-07,Lumpsum,10006.18,129.1431,Verified,Gujarat
TXN24270,INV12190,120119,2022-09-21,SIP,6411.82,64.9101,Verified,Punjab
TXN24271,INV10022,120123,2024-04-26,SIP,2829.19,36.209,Verified,West Bengal
TXN24272,INV10293,120123,2025-07-13,SIP,24458.97,340.0598,Verified,Maharashtra
TXN24273,INV11464,120841,2024-09-16,SIP,6733.41,97.3502,Verified,Andhra Pradesh
TXN24274,INV12205,120130,2023-12-12,Lumpsum,57256.99,1286.171,Verified,Delhi
TXN24275,INV11048,120503,2025-05-24,SIP,2760.99,33.8644,Pending,Bihar
TXN24276,INV12085,125497,2023-12-07,SIP,14070.62,822.13,Verified,West Bengal
TXN24277,INV10391,120113,2024-07-14,SIP,7509.96,91.5079,Verified,Uttar Pradesh
TXN24278,INV11608,120116,2023-05-25,SIP,16993.73,182.7985,Verified,Haryana
TXN24279,INV10193,120124,2024-08-26,SIP,2213.88,200.9383,Verified,Maharashtra
TXN24280,INV11007,125497,2023-09-30,SIP,22426.92,1091.2987,Verified,West Bengal
TXN24281,INV11132,119551,2023-05-25,SIP,23154.87,312.6253,Verified,Haryana
TXN24282,INV10613,120104,2022-06-16,SIP,13951.06,195.7013,Verified,Punjab
TXN24283,INV12411,120117,2024-03-17,SIP,4847.65,51.2548,Verified,Punjab
TXN24284,INV10164,120108,2024-11-18,SIP,22968.13,389.5615,Verified,West Bengal
TXN24285,INV11636,120110,2025-07-10,SIP,18849.84,271.5864,Pending,Andhra Pradesh
TXN24286,INV12188,120127,2022-01-26,SIP,10401.81,430.3549,Verified,Karnataka
TXN24287,INV11385,120841,2024-02-22,Redemption,35218.36,476.9779,Verified,Uttar Pradesh
TXN24288,INV10847,120106,2023-04-30,SIP,18299.99,835.8601,Failed,West Bengal
TXN24289,INV10228,120105,2025-05-23,SIP,8199.55,94.7921,Verified,Telangana
TXN24290,INV12061,120125,2022-04-20,SIP,19446.93,397.8486,Verified,Punjab
TXN24291,INV10175,120125,2025-05-24,SIP,12591.23,129.5475,Verified,Kerala
TXN24292,INV12444,120103,2022-03-26,SIP,18175.33,284.1953,Pending,Rajasthan
TXN24293,INV10380,120127,2025-11-19,Lumpsum,177716.55,5021.1954,Verified,Rajasthan
TXN24294,INV10911,120841,2022-07-08,SIP,17337.99,188.575,Verified,Tamil Nadu
TXN24295,INV11597,120117,2022-07-25,SIP,9046.86,259.8856,Verified,Delhi
TXN24296,INV11387,120128,2022-04-07,Lumpsum,36786.83,800.7466,Verified,West Bengal
TXN24297,INV10764,119777,2022-08-17,SIP,16748.75,1297.2094,Verified,Haryana
TXN24298,INV11863,120103,2022-10-28,SIP,8524.95,133.0864,Verified,Maharashtra
TXN24299,INV11927,125497,2024-09-01,Lumpsum,190634.73,4464.2771,Verified,Telangana
TXN24300,INV11141,120111,2024-09-10,SIP,17757.37,218.9664,Verified,Andhra Pradesh
TXN24301,INV12179,120101,2025-08-04,SIP,5720.47,114.5437,Verified,Madhya Pradesh
TXN24302,INV10261,120111,2024-03-10,SIP,2762.29,42.1191,Verified,Andhra Pradesh
TXN24303,INV11389,120108,2025-03-26,SIP,11109.39,136.5788,Verified,Uttar Pradesh
TXN24304,INV11588,120119,2022-09-28,SIP,10778.68,333.3157,Pending,Bihar
TXN24305,INV12361,120117,2022-01-06,Redemption,13140.28,1170.642,Verified,West Bengal
TXN24306,INV11575,119092,2024-12-30,Redemption,2789.31,63.891,Failed,Uttar Pradesh
TXN24307,INV12276,120121,2022-01-13,SIP,22764.39,402.7364,Verified,Tamil Nadu
TXN24308,INV10199,120114,2022-04-17,SIP,6676.1,146.212,Verified,Gujarat
TXN24309,INV10978,120120,2022-01-18,SIP,2056.4,27.135,Verified,West Bengal
TXN24310,INV10360,120120,2023-06-29,Redemption,2384.69,40.3831,Verified,Bihar
TXN24311,INV10495,125497,2023-03-20,SIP,2051.24,99.363,Verified,Haryana
TXN24312,INV10676,118632,2023-05-01,Redemption,3383.0,78.977,Verified,Rajasthan
TXN24313,INV10096,120131,2023-06-22,SIP,4793.91,171.194,Verified,West Bengal
TXN24314,INV11885,120116,2025-03-10,Lumpsum,140742.19,3273.0644,Verified,Telangana
TXN24315,INV10460,120129,2025-08-22,SIP,5480.15,120.9263,Verified,Bihar
TXN24316,INV10203,120132,2024-12-28,SIP,2031.95,23.1763,Verified,Gujarat
TXN24317,INV11899,120115,2024-10-06,SIP,8086.62,207.6087,Verified,Madhya Pradesh
TXN24318,INV11120,120130,2022-10-08,SIP,8656.55,112.0662,Failed,Maharashtra
TXN24319,INV12478,120111,2025-11-21,Lumpsum,185517.13,6130.4438,Verified,Uttar Pradesh
TXN24320,INV10371,119777,2025-02-15,Redemption,32269.84,1546.2454,Verified,Maharashtra
TXN24321,INV12245,120131,2024-03-08,Redemption,32204.02,558.6579,Verified,West Bengal
TXN24322,INV11161,120111,2023-11-08,Lumpsum,196168.43,8132.6743,Verified,Gujarat
TXN24323,INV10688,120131,2025-11-05,SIP,4585.79,84.299,Verified,West Bengal
TXN24324,INV12028,118632,2023-10-07,SIP,10777.63,972.1448,Pending,Andhra Pradesh
TXN24325,INV11673,119062,2024-05-10,SIP,4348.95,74.014,Verified,Bihar
TXN24326,INV10125,120121,2022-01-22,Redemption,23547.67,348.1775,Verified,Uttar Pradesh
TXN24327,INV11727,120118,2022-02-02,SIP,5721.77,69.7948,Verified,Karnataka
TXN24328,INV10258,120116,2024-10-29,Redemption,3304.31,75.6113,Verified,West Bengal
TXN24329,INV10816,125497,2022-05-19,Redemption,13059.17,173.3705,Verified,Telangana
TXN24330,INV10370,120120,2024-10-14,Lumpsum,23308.43,484.6613,Verified,Punjab
TXN24331,INV11421,120126,2024-06-20,SIP,2484.12,114.977,Verified,Haryana
TXN24332,INV11048,120112,2022-06-03,Lumpsum,52832.52,1341.7526,Verified,Tamil Nadu
TXN24333,INV11812,120129,2023-06-28,SIP,18031.72,185.5561,Pending,Maharashtra
TXN24334,INV11497,120106,2022-07-18,SIP,20479.61,282.4942,Verified,Rajasthan
TXN24335,INV11916,120130,2022-04-22,SIP,18344.37,870.2369,Verified,West Bengal
TXN24336,INV10328,120126,2025-07-29,SIP,13756.41,280.0261,Failed,Haryana
TXN24337,INV11231,120118,2025-04-04,SIP,11312.44,251.6622,Verified,Tamil Nadu
TXN24338,INV10505,120128,2023-04-27,SIP,22146.56,298.417,Verified,Tamil Nadu
TXN24339,INV12028,120109,2025-07-08,Lumpsum,114115.4,2500.3962,Verified,Rajasthan
TXN24340,INV10029,120116,2025-11-07,Lumpsum,14589.33,546.0858,Verified,Telangana
TXN24341,INV10995,120123,2024-08-28,SIP,18544.88,315.467,Verified,Punjab
TXN24342,INV11001,125497,2025-08-08,SIP,14527.89,586.8712,Verified,Delhi
TXN24343,INV12472,120116,2024-06-04,SIP,6805.49,251.4142,Verified,Telangana
TXN24344,INV10589,120131,2025-12-01,SIP,6104.83,85.4598,Verified,Telangana
TXN24345,INV10862,120129,2024-04-09,SIP,7217.83,269.887,Verified,Uttar Pradesh
TXN24346,INV12297,120101,2023-10-22,Lumpsum,153801.88,1844.3033,Verified,Tamil Nadu
TXN24347,INV11885,120117,2025-06-18,SIP,15249.74,568.705,Verified,Bihar
TXN24348,INV10678,120121,2024-08-27,SIP,6682.17,71.1061,Verified,Madhya Pradesh
TXN24349,INV10654,120107,2024-12-31,SIP,9115.55,402.2355,Verified,Bihar
TXN24350,INV10560,120108,2025-11-05,Lumpsum,9229.76,500.1803,Verified,Karnataka
TXN24351,INV10001,119092,2024-05-16,Lumpsum,41835.28,532.9126,Verified,Haryana
TXN24352,INV10718,120126,2023-07-26,SIP,4319.2,44.7412,Verified,Uttar Pradesh
TXN24353,INV12027,119092,2025-05-23,Lumpsum,107427.89,1192.9643,Verified,Haryana
TXN24354,INV10038,120123,2023-11-10,Redemption,17411.94,991.0416,Verified,Bihar
TXN24355,INV11101,120114,2022-09-17,SIP,10336.1,111.9407,Verified,Madhya Pradesh
TXN24356,INV11813,120113,2024-06-12,SIP,17553.43,265.9199,Verified,Haryana
TXN24357,INV10827,120128,2023-03-29,SIP,1706.91,22.9128,Verified,Delhi
TXN24358,INV11612,120111,2023-05-19,SIP,17162.43,645.5086,Failed,Tamil Nadu
TXN24359,INV11772,120102,2022-09-20,SIP,11785.61,226.5697,Verified,Telangana
TXN24360,INV10835,119092,2024-04-28,SIP,18423.44,252.4246,Verified,Madhya Pradesh
TXN24361,INV10139,120118,2024-04-02,SIP,8169.71,154.0501,Verified,Madhya Pradesh
TXN24362,INV11815,125497,2023-03-01,SIP,9676.15,307.926,Verified,Kerala
TXN24363,INV10142,120114,2025-06-12,SIP,5067.18,91.6173,Verified,West Bengal
TXN24364,INV11247,120101,2025-07-14,SIP,3035.54,36.0651,Verified,Uttar Pradesh
TXN24365,INV11938,120112,2022-04-20,SIP,22547.36,656.9289,Verified,Karnataka
TXN24366,INV11780,120123,2024-01-22,SIP,5008.11,98.5657,Verified,Kerala
TXN24367,INV10565,120116,2025-03-11,Redemption,2116.18,22.6729,Verified,Madhya Pradesh
TXN24368,INV10655,125497,2022-03-23,SIP,17958.12,660.664,Verified,Tamil Nadu
TXN24369,INV12083,120115,2025-07-23,SIP,20052.65,211.2021,Verified,Bihar
TXN24370,INV11075,120119,2022-05-26,SIP,14768.24,433.6722,Verified,Uttar Pradesh
TXN24371,INV12438,120124,2025-08-15,SIP,6012.78,105.4048,Pending,Haryana
TXN24372,INV10892,120130,2025-12-02,Lumpsum,116292.92,2169.7868,Verified,Punjab
TXN24373,INV12353,120127,2025-12-21,Redemption,42421.45,664.5576,Verified,Uttar Pradesh
TXN24374,INV10317,120109,2025-05-11,Redemption,35891.15,740.7501,Verified,Madhya Pradesh
TXN24375,INV12414,120132,2023-10-08,SIP,8525.98,96.8754,Verified,Bihar
TXN24376,INV12447,120106,2022-10-20,SIP,11006.7,124.3479,Verified,Bihar
TXN24377,INV11215,120106,2022-09-19,SIP,18887.24,193.1559,Verified,Karnataka
TXN24378,INV11054,120117,2022-07-27,SIP,3420.26,45.8025,Verified,Karnataka
TXN24379,INV12400,120127,2025-08-26,Redemption,33705.58,366.6812,Verified,Delhi
TXN24380,INV11350,120132,2023-08-14,Lumpsum,186893.2,6124.0199,Verified,Kerala
TXN24381,INV10067,125497,2025-12-04,SIP,5378.86,106.4305,Verified,Delhi
TXN24382,INV10670,120101,2023-01-31,SIP,15197.88,262.9623,Pending,Bihar
TXN24383,INV11246,120124,2023-09-07,SIP,20841.06,222.6063,Verified,Karnataka
TXN24384,INV10662,120114,2024-03-25,SIP,12066.28,217.9547,Verified,Andhra Pradesh
TXN24385,INV12014,119092,2024-11-17,SIP,13028.49,573.4132,Verified,Punjab
TXN24386,INV10528,120106,2024-07-11,Lumpsum,130377.2,1905.9924,Verified,Kerala
TXN24387,INV10237,120114,2025-09-08,Lumpsum,194643.57,5390.1344,Verified,Kerala
TXN24388,INV11589,120126,2022-04-12,Lumpsum,141018.05,1426.2909,Pending,Gujarat
TXN24389,INV10819,120109,2025-03-24,SIP,9881.87,263.269,Verified,Rajasthan
TXN24390,INV12356,120131,2025-01-03,Lumpsum,193864.89,4286.4526,Pending,Bihar
TXN24391,INV11330,120125,2024-05-27,SIP,11651.75,340.2909,Verified,Rajasthan
TXN24392,INV11585,120105,2025-10-21,Lumpsum,52081.17,5039.9552,Verified,Kerala
TXN24393,INV11822,120102,2023-02-17,SIP,20295.64,1393.6847,Verified,Gujarat
TXN24394,INV12225,118632,2025-03-21,SIP,4377.01,249.6774,Verified,Madhya Pradesh
TXN24395,INV11642,120101,2022-01-16,SIP,11048.67,262.6285,Verified,Delhi
TXN24396,INV11306,120121,2025-11-02,SIP,10752.45,307.2087,Verified,Kerala
TXN24397,INV12045,120126,2024-03-27,SIP,8866.68,113.2711,Verified,West Bengal
TXN24398,INV12022,120115,2022-07-24,SIP,7114.38,145.8289,Verified,Karnataka
TXN24399,INV10024,125497,2022-04-18,SIP,13570.6,336.0551,Verified,Gujarat
TXN24400,INV11700,120126,2022-09-29,SIP,17399.04,412.6203,Verified,Uttar Pradesh
TXN24401,INV11699,120117,2023-12-24,SIP,8802.31,369.0454,Verified,Uttar Pradesh
TXN24402,INV11052,120112,2023-06-17,SIP,19476.17,309.2164,Pending,Delhi
TXN24403,INV11935,120111,2022-01-11,Redemption,40480.42,476.3135,Verified,Karnataka
TXN24404,INV10826,120126,2024-04-12,SIP,13825.86,286.119,Failed,Madhya Pradesh
TXN24405,INV12100,120107,2023-10-14,SIP,12278.85,891.6655,Verified,Bihar
TXN24406,INV10261,120121,2022-02-10,SIP,10797.02,765.6175,Failed,Tamil Nadu
TXN24407,INV11222,120110,2022-11-12,SIP,6091.86,89.7592,Verified,Madhya Pradesh
TXN24408,INV10249,120104,2022-04-03,Lumpsum,140268.87,1850.0495,Verified,Punjab
TXN24409,INV12215,120132,2024-12-31,SIP,1729.52,26.6966,Pending,Tamil Nadu
TXN24410,INV11139,119092,2023-03-12,SIP,17031.36,1535.6795,Verified,Uttar Pradesh
TXN24411,INV11775,119092,2025-05-28,SIP,15313.04,173.7737,Verified,Telangana
TXN24412,INV12359,120124,2022-10-04,SIP,7545.66,76.1396,Verified,Bihar
TXN24413,INV12275,120110,2022-08-13,Lumpsum,75702.82,1167.4362,Verified,Tamil Nadu
TXN24414,INV12158,125497,2023-09-04,SIP,22944.95,443.2652,Verified,West Bengal
TXN24415,INV11450,120117,2025-11-16,Redemption,16359.45,292.92,Pending,Telangana
TXN24416,INV10059,120129,2023-10-22,SIP,16365.28,170.8264,Verified,Telangana
TXN24417,INV12348,120109,2025-10-18,SIP,22318.51,356.5085,Verified,Maharashtra
TXN24418,INV12247,120503,2022-10-15,SIP,24582.18,2434.3424,Pending,Rajasthan
TXN24419,INV11028,120110,2022-10-29,SIP,21925.91,251.7465,Failed,Rajasthan
TXN24420,INV10956,120841,2023-12-26,SIP,13730.71,140.4732,Verified,Madhya Pradesh
TXN24421,INV10574,120114,2024-12-02,Lumpsum,124052.21,1403.4581,Verified,Uttar Pradesh
TXN24422,INV11920,120105,2023-10-02,Redemption,3961.71,212.1601,Failed,Karnataka
TXN24423,INV11803,120122,2024-08-22,SIP,13782.17,268.0061,Verified,Uttar Pradesh
TXN24424,INV12498,120116,2022-08-21,SIP,8410.3,149.6131,Verified,Rajasthan
TXN24425,INV11743,120110,2025-11-07,SIP,18319.23,651.1885,Verified,Kerala
TXN24426,INV12052,120126,2022-09-22,SIP,15552.97,192.4784,Verified,Bihar
TXN24427,INV12130,120118,2025-11-27,Lumpsum,162166.28,4649.1515,Verified,Kerala
TXN24428,INV12337,120119,2022-11-22,Lumpsum,131107.05,4402.4494,Verified,Tamil Nadu
TXN24429,INV11759,119551,2025-08-09,SIP,18341.72,417.7407,Verified,West Bengal
TXN24430,INV11147,120103,2024-07-29,SIP,21127.45,581.5716,Pending,Gujarat
TXN24431,INV12115,120106,2022-07-22,SIP,24572.56,899.3597,Pending,Bihar
TXN24432,INV10011,120117,2024-04-05,SIP,21242.19,726.7933,Verified,Karnataka
TXN24433,INV10355,120116,2022-07-08,Lumpsum,108278.06,1197.5406,Verified,Punjab
TXN24434,INV10370,120122,2025-01-12,SIP,4589.95,57.2995,Verified,Kerala
TXN24435,INV11563,120116,2023-11-28,SIP,8497.82,128.6434,Verified,Haryana
TXN24436,INV12432,119551,2024-05-10,Redemption,9332.6,423.8896,Verified,Madhya Pradesh
TXN24437,INV10592,120107,2025-08-31,Redemption,7714.26,116.4933,Verified,Telangana
TXN24438,INV12373,119551,2022-11-07,Lumpsum,38396.25,732.2306,Verified,Madhya Pradesh
TXN24439,INV12348,118632,2022-03-15,SIP,20501.23,260.6246,Verified,Andhra Pradesh
TXN24440,INV11755,120113,2023-07-13,SIP,20186.88,343.3508,Verified,Bihar
TXN24441,INV11836,118632,2025-10-06,Lumpsum,112676.9,1359.3089,Verified,Madhya Pradesh
TXN24442,INV11830,120130,2023-10-24,SIP,7227.76,108.785,Verified,Andhra Pradesh
TXN24443,INV11824,120119,2024-10-13,SIP,8532.99,134.5869,Verified,West Bengal
TXN24444,INV10318,120127,2025-01-12,SIP,17451.78,203.2364,Verified,Haryana
TXN24445,INV10861,120122,2024-11-19,SIP,9465.82,597.8849,Verified,Delhi
TXN24446,INV12024,120131,2022-04-29,SIP,14944.74,345.4357,Verified,Kerala
TXN24447,INV12493,120117,2022-12-10,SIP,20842.58,720.9768,Verified,Gujarat
TXN24448,INV11080,120128,2024-11-14,SIP,10864.6,189.7378,Verified,Telangana
TXN24449,INV10638,119551,2025-11-04,Lumpsum,82725.77,3507.6492,Verified,Telangana
TXN24450,INV12432,120118,2025-10-27,SIP,5329.76,56.5739,Failed,Delhi
TXN24451,INV12469,119551,2025-07-18,SIP,9009.75,502.232,Verified,Bihar
TXN24452,INV12240,119062,2022-11-13,Lumpsum,115579.12,1426.5497,Verified,Madhya Pradesh
TXN24453,INV12143,120117,2025-09-04,SIP,19298.03,344.8114,Verified,Punjab
TXN24454,INV10549,119551,2025-08-21,Lumpsum,100248.59,1085.097,Verified,Bihar
TXN24455,INV11590,120131,2022-03-17,SIP,3842.12,75.4521,Verified,Bihar
TXN24456,INV10541,120107,2024-09-12,SIP,4521.63,75.4418,Verified,Punjab
TXN24457,INV11588,120128,2025-05-27,Lumpsum,50038.71,1440.3323,Verified,Madhya Pradesh
TXN24458,INV12095,120120,2025-09-16,Lumpsum,123457.03,2426.8681,Pending,Uttar Pradesh
TXN24459,INV10190,120108,2023-10-10,SIP,11097.36,280.8653,Verified,Maharashtra
TXN24460,INV12094,120132,2024-04-27,SIP,13445.55,177.6995,Verified,Bihar
TXN24461,INV10923,120105,2023-11-24,SIP,17572.41,1569.7678,Verified,West Bengal
TXN24462,INV11995,120121,2023-04-29,SIP,3437.47,135.4787,Verified,Andhra Pradesh
TXN24463,INV10894,119062,2023-10-24,Redemption,18332.65,1324.2567,Verified,West Bengal
TXN24464,INV11304,120121,2025-10-16,SIP,1785.63,83.3314,Verified,Madhya Pradesh
TXN24465,INV10384,120126,2024-09-06,SIP,15484.1,174.0849,Verified,Haryana
TXN24466,INV10912,120126,2023-07-15,SIP,20732.03,615.0719,Verified,Andhra Pradesh
TXN24467,INV11275,120116,2024-11-08,SIP,6021.68,61.7816,Verified,Kerala
TXN24468,INV11276,119092,2023-09-24,SIP,12601.53,861.551,Verified,Madhya Pradesh
TXN24469,INV10420,120102,2023-04-10,SIP,20038.69,231.4608,Verified,Rajasthan
TXN24470,INV10813,120118,2025-01-02,SIP,3731.94,56.1188,Verified,Telangana
TXN24471,INV11612,120127,2025-05-17,SIP,18847.71,301.8041,Pending,Delhi
TXN24472,INV11794,120121,2025-06-19,SIP,13905.44,156.8862,Verified,Telangana
TXN24473,INV10583,120107,2025-08-01,SIP,20303.12,305.3988,Verified,Uttar Pradesh
TXN24474,INV11463,120120,2024-11-15,SIP,7321.71,74.811,Verified,Uttar Pradesh
TXN24475,INV12354,120111,2022-02-20,SIP,19270.78,624.2311,Pending,Madhya Pradesh
TXN24476,INV11734,120120,2023-09-03,SIP,1519.57,31.0874,Verified,Bihar
TXN24477,INV10552,120132,2023-10-16,SIP,6247.11,113.8429,Verified,Telangana
TXN24478,INV10854,119777,2023-12-29,SIP,23677.68,551.3536,Verified,Haryana
TXN24479,INV10657,120131,2025-12-11,SIP,4535.25,91.5724,Verified,Rajasthan
TXN24480,INV10428,120125,2024-03-16,SIP,19576.56,680.8301,Verified,Kerala
TXN24481,INV10155,120101,2025-03-02,SIP,3129.48,51.8736,Verified,Bihar
TXN24482,INV11247,120103,2023-04-10,SIP,5201.21,286.6893,Verified,Tamil Nadu
TXN24483,INV11528,119092,2025-01-31,SIP,16043.89,487.863,Verified,West Bengal
TXN24484,INV11014,120130,2024-06-05,Lumpsum,80866.93,849.3883,Verified,Punjab
TXN24485,INV10850,120112,2023-08-21,SIP,10223.22,195.1561,Verified,Punjab
TXN24486,INV11043,120117,2022-12-28,SIP,3935.96,51.2022,Verified,Andhra Pradesh
TXN24487,INV12345,120115,2025-01-20,Lumpsum,131808.84,1418.1834,Verified,Uttar Pradesh
TXN24488,INV11995,120110,2025-06-02,Redemption,22385.35,449.7235,Verified,Delhi
TXN24489,INV11380,125497,2022-11-27,Redemption,9948.07,176.9306,Verified,Madhya Pradesh
TXN24490,INV10386,120118,2025-03-02,SIP,2723.33,32.0122,Pending,Kerala
TXN24491,INV11175,119062,2023-04-12,Redemption,38633.99,452.3889,Verified,Punjab
TXN24492,INV11965,120117,2025-12-02,SIP,2405.77,38.0829,Verified,Madhya Pradesh
TXN24493,INV12304,120106,2025-11-22,Lumpsum,163117.96,4543.4051,Verified,Telangana
TXN24494,INV10527,120130,2022-09-14,SIP,10721.63,153.6063,Verified,Kerala
TXN24495,INV10989,120105,2022-02-28,SIP,4637.5,48.0287,Verified,Punjab
TXN24496,INV11425,119551,2025-03-23,SIP,16499.43,369.9227,Verified,Andhra Pradesh
TXN24497,INV10767,119777,2025-02-16,SIP,5526.58,125.7755,Verified,Madhya Pradesh
